mondo_id,disease,raw_gene_count,ppi_gene_count,direct_gene_count,reason
MONDO:0054736,mosaic variegated aneuploidy syndrome 3,1,1,1,below 20 genes in PPI
MONDO:0054737,Fraser syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0054738,Fraser syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0054739,Fraser syndrome 3,1,1,1,below 20 genes in PPI
MONDO:0054740,blepharocheilodontic syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0054741,combined oxidative phosphorylation deficiency 34,1,1,1,below 20 genes in PPI
MONDO:0054850,ovarian dysgenesis 6,1,1,1,below 20 genes in PPI
MONDO:0054781,combined oxidative phosphorylation deficiency 36,1,1,1,below 20 genes in PPI
MONDO:0040503,blepharocheilodontic syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0033864,infantile hypotonia-oculomotor anomalies-hyperkinetic movements-developmental delay syndrome,1,1,1,below 20 genes in PPI
MONDO:0034022,Bethlem myopathy 2,1,1,1,below 20 genes in PPI
MONDO:0034054,severe combined immunodeficiency due to CD70 deficiency,1,1,1,below 20 genes in PPI
MONDO:0034106,"developmental and epileptic encephalopathy, 73",1,1,1,below 20 genes in PPI
MONDO:0005982,tinea infection,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0043786,serositis,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0054845,"developmental and epileptic encephalopathy, 66",1,1,1,below 20 genes in PPI
MONDO:0043895,ankle injury,1,1,1,below 20 genes in PPI
MONDO:0036482,retinitis pigmentosa 81,1,1,1,below 20 genes in PPI
MONDO:0036483,short-rib thoracic dysplasia 18 with polydactyly,1,1,1,below 20 genes in PPI
MONDO:0800401,CERKL-related retinopathy,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0021311,malignant tumor of parathyroid gland,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0054732,spermatogenic failure 28,1,1,1,below 20 genes in PPI
MONDO:0054733,spermatogenic failure 29,1,1,1,below 20 genes in PPI
MONDO:0056799,synovium disorder,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0043731,lytic metastatic bone lesion,1,1,1,below 20 genes in PPI
MONDO:0054550,"avascular necrosis of femoral head, primary, 1",1,1,1,below 20 genes in PPI
MONDO:0054561,anauxetic dysplasia 2,1,1,1,below 20 genes in PPI
MONDO:0024268,superficial mycosis,2,1,0,below 20 genes in PPI; no direct evidence
MONDO:0044721,severe combined immunodeficiency due to LAT deficiency,1,1,1,below 20 genes in PPI
MONDO:0044725,combined immunodeficiency due to GINS1 deficiency,1,1,1,below 20 genes in PPI
MONDO:0044726,psychomotor regression-oculomotor apraxia-movement disorder-nephropathy syndrome,1,1,1,below 20 genes in PPI
MONDO:0044738,Gabriele de Vries syndrome,1,1,1,below 20 genes in PPI
MONDO:0034145,oculocerebrodental syndrome,1,1,1,below 20 genes in PPI
MONDO:0040502,glucocorticoid deficiency 5,1,1,1,below 20 genes in PPI
MONDO:0035819,cerebellar hypoplasia-intellectual disability-congenital microcephaly-dystonia-anemia-growth retardation syndrome,1,1,1,below 20 genes in PPI
MONDO:0036193,parkinsonism with polyneuropathy,1,1,1,below 20 genes in PPI
MONDO:0044784,myxoma,1,1,1,below 20 genes in PPI
MONDO:0044871,"dystonia, focal, task-specific",1,1,1,below 20 genes in PPI
MONDO:0044872,dysautonomia,1,1,1,below 20 genes in PPI
MONDO:0019003,multiple endocrine neoplasia type 2,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0007670,hypotrichosis-lymphedema-telangiectasia syndrome (grouping),1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0040500,glycosylphosphatidylinositol biosynthesis defect 16,1,1,1,below 20 genes in PPI
MONDO:0035133,PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome,1,1,1,below 20 genes in PPI
MONDO:0044314,retinitis pigmentosa 78,1,1,1,below 20 genes in PPI
MONDO:0044315,craniosynostosis 7,1,1,1,below 20 genes in PPI
MONDO:0044317,premature ovarian failure 13,1,1,1,below 20 genes in PPI
MONDO:0044776,premature ovarian failure 10,1,1,1,below 20 genes in PPI
MONDO:0044777,premature ovarian failure 14,1,1,1,below 20 genes in PPI
MONDO:0044321,structural heart defects and renal anomalies syndrome,1,1,1,below 20 genes in PPI
MONDO:0044322,intellectual developmental disorder with neuropsychiatric features,1,1,1,below 20 genes in PPI
MONDO:0044323,Rahman syndrome,1,1,1,below 20 genes in PPI
MONDO:0054700,proteasome-associated autoinflammatory syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0044326,developmental delay and seizures with or without movement abnormalities,1,1,1,below 20 genes in PPI
MONDO:0044327,polycystic liver disease 4 with or without kidney cysts,1,1,1,below 20 genes in PPI
MONDO:0060510,Cohen-Gibson syndrome,1,1,1,below 20 genes in PPI
MONDO:0060527,maleylacetoacetate isomerase deficiency,1,1,1,below 20 genes in PPI
MONDO:0054801,"erythrocytosis, familial, 6",1,1,1,below 20 genes in PPI
MONDO:0016410,central congenital hypothyroidism,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0054831,Coffin-Siris syndrome 7,1,1,1,below 20 genes in PPI
MONDO:0054842,polycystic kidney disease 6 with or without polycystic liver disease,1,1,1,below 20 genes in PPI
MONDO:0044324,Al Kaissi syndrome,1,1,1,below 20 genes in PPI
MONDO:0054701,Kleefstra syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0054708,retinitis pigmentosa 80,1,1,1,below 20 genes in PPI
MONDO:0054722,geleophysic dysplasia 3,1,1,1,below 20 genes in PPI
MONDO:0054723,spermatogenic failure 19,1,1,1,below 20 genes in PPI
MONDO:0044318,intellectual developmental disorder with gastrointestinal difficulties and high pain threshold,1,1,1,below 20 genes in PPI
MONDO:0044320,retinitis pigmentosa 79,1,1,1,below 20 genes in PPI
MONDO:0054726,spermatogenic failure 22,1,1,1,below 20 genes in PPI
MONDO:0054727,spermatogenic failure 23,1,1,1,below 20 genes in PPI
MONDO:0044312,immunoskeletal dysplasia with neurodevelopmental abnormalities,1,1,1,below 20 genes in PPI
MONDO:0054729,spermatogenic failure 25,1,1,1,below 20 genes in PPI
MONDO:0054730,spermatogenic failure 26,1,1,1,below 20 genes in PPI
MONDO:0054731,spermatogenic failure 27,1,1,1,below 20 genes in PPI
MONDO:0018453,familial atypical multiple mole melanoma syndrome,1,1,0,below 20 genes in PPI; no direct evidence
MONDO:0044328,short-rib thoracic dysplasia 20 with polydactyly,1,1,1,below 20 genes in PPI
MONDO:0044330,hyperekplexia 4,1,1,1,below 20 genes in PPI
MONDO:0044309,Diamond-Blackfan anemia 16,1,1,1,below 20 genes in PPI
MONDO:0044310,Diamond-Blackfan anemia 17,1,1,1,below 20 genes in PPI
MONDO:0054728,spermatogenic failure 24,1,1,1,below 20 genes in PPI
MONDO:0010356,nephrogenic syndrome of inappropriate antidiuresis,1,1,1,below 20 genes in PPI
MONDO:0010389,X-linked Mendelian susceptibility to mycobacterial diseases due to CYBB deficiency,1,1,1,below 20 genes in PPI
MONDO:0010386,immunodeficiency 33,1,1,1,below 20 genes in PPI
MONDO:0010297,FG syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0010296,immunodeficiency 61,1,1,1,below 20 genes in PPI
MONDO:0010354,Allan-Herndon-Dudley syndrome,1,1,1,below 20 genes in PPI
MONDO:0010350,premature ovarian failure 2A,1,1,1,below 20 genes in PPI
MONDO:0010349,ovarian dysgenesis 2,1,1,1,below 20 genes in PPI
MONDO:0014802,Cowden syndrome 7,1,1,1,below 20 genes in PPI
MONDO:0010327,HSD10 mitochondrial disease,1,1,1,below 20 genes in PPI
MONDO:0010320,retinitis pigmentosa 23,1,1,1,below 20 genes in PPI
MONDO:0010515,Meester-Loeys syndrome,1,1,1,below 20 genes in PPI
MONDO:0010514,combined immunodeficiency due to moesin deficiency,1,1,1,below 20 genes in PPI
MONDO:0010506,"intellectual disability, X-linked 61",1,1,1,below 20 genes in PPI
MONDO:0010504,immunodeficiency 47,1,1,1,below 20 genes in PPI
MONDO:0010311,Becker muscular dystrophy,1,1,1,below 20 genes in PPI
MONDO:0010310,osteopathia striata with cranial sclerosis,1,1,1,below 20 genes in PPI
MONDO:0010328,alpha-thalassemia-myelodysplastic syndrome,1,1,1,below 20 genes in PPI
MONDO:0010590,FG syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0010585,X-linked hypohidrotic ectodermal dysplasia,1,1,1,below 20 genes in PPI
MONDO:0010655,X-linked intellectual disability with marfanoid habitus,1,1,1,below 20 genes in PPI
MONDO:0010654,Partington syndrome,1,1,1,below 20 genes in PPI
MONDO:0010653,Renpenning syndrome,1,1,1,below 20 genes in PPI
MONDO:0010651,Menkes disease,1,1,1,below 20 genes in PPI
MONDO:0010383,fragile X syndrome,3,1,1,below 20 genes in PPI
MONDO:0010382,fragile X-associated tremor/ataxia syndrome,1,1,1,below 20 genes in PPI
MONDO:0010359,Dent disease type 2,1,1,1,below 20 genes in PPI
MONDO:0010379,Brunner syndrome,1,1,1,below 20 genes in PPI
MONDO:0010375,"developmental and epileptic encephalopathy, 8",1,1,1,below 20 genes in PPI
MONDO:0010176,orofaciodigital syndrome type 6,1,1,1,below 20 genes in PPI
MONDO:0010167,urocanic aciduria,1,1,1,below 20 genes in PPI
MONDO:0010159,mismatch repair cancer syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0010318,FG syndrome 4,1,1,1,below 20 genes in PPI
MONDO:0010373,premature ovarian failure 2B,1,1,1,below 20 genes in PPI
MONDO:0010371,Aland island eye disease,1,1,1,below 20 genes in PPI
MONDO:0010370,Cornelia de Lange syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0010381,Tn polyagglutination syndrome,1,1,1,below 20 genes in PPI
MONDO:0010188,familial isolated deficiency of vitamin E,1,1,1,below 20 genes in PPI
MONDO:0010227,retinitis pigmentosa 3,1,1,1,below 20 genes in PPI
MONDO:0010225,Dent disease type 1,1,1,1,below 20 genes in PPI
MONDO:0010224,corpus callosum agenesis-abnormal genitalia syndrome,1,1,1,below 20 genes in PPI
MONDO:0010221,CHIME syndrome,1,1,1,below 20 genes in PPI
MONDO:0010156,Troyer syndrome,1,1,1,below 20 genes in PPI
MONDO:0010152,trichomegaly-retina pigmentary degeneration-dwarfism syndrome,1,1,1,below 20 genes in PPI
MONDO:0010149,transcobalamin II deficiency,1,1,1,below 20 genes in PPI
MONDO:0010305,creatine transporter deficiency,1,1,1,below 20 genes in PPI
MONDO:0010201,Winchester syndrome,1,1,1,below 20 genes in PPI
MONDO:0010200,Wilson disease,1,1,1,below 20 genes in PPI
MONDO:0010196,Werner syndrome,1,1,1,below 20 genes in PPI
MONDO:0009949,pyruvate carboxylase deficiency disease,1,1,1,below 20 genes in PPI
MONDO:0009948,"pyropoikilocytosis, hereditary",1,1,1,below 20 genes in PPI
MONDO:0009940,pycnodysostosis,1,1,1,below 20 genes in PPI
MONDO:0009934,alveolar capillary dysplasia with misalignment of pulmonary veins,1,1,1,below 20 genes in PPI
MONDO:0009928,pulmonary alveolar microlithiasis,1,1,1,below 20 genes in PPI
MONDO:0009927,3MC syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0010206,hypotrichosis 8,1,1,1,below 20 genes in PPI
MONDO:0010298,Lesch-Nyhan syndrome,1,1,1,below 20 genes in PPI
MONDO:0010046,hereditary spastic paraplegia 23,1,1,1,below 20 genes in PPI
MONDO:0010044,hereditary spastic paraplegia 15,1,1,1,below 20 genes in PPI
MONDO:0010043,hereditary spastic paraplegia 17,1,1,1,below 20 genes in PPI
MONDO:0010035,Smith-Lemli-Opitz syndrome,1,1,1,below 20 genes in PPI
MONDO:0010031,Sjogren-Larsson syndrome,1,1,1,below 20 genes in PPI
MONDO:0010028,sialuria,1,1,1,below 20 genes in PPI
MONDO:0010026,SHORT syndrome,1,1,1,below 20 genes in PPI
MONDO:0010190,pontocerebellar hypoplasia type 2A,1,1,1,below 20 genes in PPI
MONDO:0010208,wrinkly skin syndrome,1,1,1,below 20 genes in PPI
MONDO:0010292,Uruguay Faciocardiomusculoskeletal syndrome,1,1,1,below 20 genes in PPI
MONDO:0010281,Danon disease,1,1,1,below 20 genes in PPI
MONDO:0010279,terminal osseous dysplasia-pigmentary defects syndrome,1,1,1,below 20 genes in PPI
MONDO:0010268,X-linked lissencephaly with abnormal genitalia,1,1,1,below 20 genes in PPI
MONDO:0010258,MEHMO syndrome,1,1,1,below 20 genes in PPI
MONDO:0010246,"developmental and epileptic encephalopathy, 9",1,1,1,below 20 genes in PPI
MONDO:0010194,Weill-Marchesani syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0010193,Weaver syndrome,1,1,1,below 20 genes in PPI
MONDO:0010217,de Sanctis-Cacchione syndrome,1,1,1,below 20 genes in PPI
MONDO:0010822,Warburg micro syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0010819,Stargardt disease 3,1,1,1,below 20 genes in PPI
MONDO:0010878,hereditary spastic paraplegia 6,1,1,1,below 20 genes in PPI
MONDO:0010870,tibial muscular dystrophy,1,1,1,below 20 genes in PPI
MONDO:0010570,craniofrontonasal syndrome,1,1,1,below 20 genes in PPI
MONDO:0010561,Coffin-Lowry syndrome,1,1,1,below 20 genes in PPI
MONDO:0010560,"cleft palate with or without ankyloglossia, X-linked",1,1,1,below 20 genes in PPI
MONDO:0010631,incontinentia pigmenti,1,1,1,below 20 genes in PPI
MONDO:0010592,focal dermal hypoplasia,1,1,1,below 20 genes in PPI
MONDO:0010613,inborn glycerol kinase deficiency,1,1,1,below 20 genes in PPI
MONDO:0010604,hemophilia B,1,1,1,below 20 genes in PPI
MONDO:0010557,choroideremia,1,1,1,below 20 genes in PPI
MONDO:0010554,Abruzzo-Erickson syndrome,1,1,1,below 20 genes in PPI
MONDO:0010545,Nance-Horan syndrome,1,1,1,below 20 genes in PPI
MONDO:0010544,cataract 40,1,1,1,below 20 genes in PPI
MONDO:0010543,Barth syndrome,1,1,1,below 20 genes in PPI
MONDO:0010537,Borjeson-Forssman-Lehmann syndrome,1,1,1,below 20 genes in PPI
MONDO:0010578,deafness dystonia syndrome,1,1,1,below 20 genes in PPI
MONDO:0010621,CHILD syndrome,1,1,1,below 20 genes in PPI
MONDO:0010939,gallbladder disease 1,1,1,1,below 20 genes in PPI
MONDO:0010936,frontotemporal dementia and/or amyotrophic lateral sclerosis 7,1,1,1,below 20 genes in PPI
MONDO:0010929,craniosynostosis 4,1,1,1,below 20 genes in PPI
MONDO:0010920,microtia,1,1,1,below 20 genes in PPI
MONDO:0010916,polycystic kidney disease 3 with or without polycystic liver disease,1,1,1,below 20 genes in PPI
MONDO:0010691,Norrie disease,1,1,1,below 20 genes in PPI
MONDO:0010689,Charcot-Marie-Tooth disease X-linked recessive 4,1,1,1,below 20 genes in PPI
MONDO:0010854,Toriello-Lacassie-Droste syndrome,1,1,1,below 20 genes in PPI
MONDO:0010826,childhood absence epilepsy,3,1,1,below 20 genes in PPI
MONDO:0010832,Bardet-Biedl syndrome 3,1,1,1,below 20 genes in PPI
MONDO:0010909,UV-sensitive syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0010907,familial hypertryptophanemia,1,1,1,below 20 genes in PPI
MONDO:0010906,orofacial cleft 11,1,1,1,below 20 genes in PPI
MONDO:0010895,ABCD syndrome,1,1,1,below 20 genes in PPI
MONDO:0010879,CODAS syndrome,1,1,1,below 20 genes in PPI
MONDO:0010829,CARASIL syndrome,1,1,1,below 20 genes in PPI
MONDO:0010828,retinitis pigmentosa 11,1,1,1,below 20 genes in PPI
MONDO:0010827,retinitis pigmentosa 14,1,1,1,below 20 genes in PPI
MONDO:0010848,spinocerebellar ataxia type 5,1,1,1,below 20 genes in PPI
MONDO:0010518,Wiskott-Aldrich syndrome,1,1,1,below 20 genes in PPI
MONDO:0010465,Kabuki syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0010459,amyotrophic lateral sclerosis type 15,1,1,1,below 20 genes in PPI
MONDO:0010457,Ogden syndrome,1,1,1,below 20 genes in PPI
MONDO:0010441,CK syndrome,1,1,1,below 20 genes in PPI
MONDO:0010437,severe X-linked mitochondrial encephalomyopathy,1,1,1,below 20 genes in PPI
MONDO:0010499,Ritscher-Schinzel syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0010498,MEND syndrome,1,1,1,below 20 genes in PPI
MONDO:0010572,occipital horn syndrome,1,1,1,below 20 genes in PPI
MONDO:0010650,Melnick-Needles syndrome,1,1,1,below 20 genes in PPI
MONDO:0010645,oculocerebrorenal syndrome,1,1,1,below 20 genes in PPI
MONDO:0010431,Joubert syndrome 10,1,1,1,below 20 genes in PPI
MONDO:0010408,syndactyly-telecanthus-anogenital and renal malformations syndrome,1,1,1,below 20 genes in PPI
MONDO:0010395,phosphoribosylpyrophosphate synthetase superactivity,1,1,1,below 20 genes in PPI
MONDO:0010392,glycogen storage disease due to phosphoglycerate kinase 1 deficiency,1,1,1,below 20 genes in PPI
MONDO:0010471,Cornelia de Lange syndrome 5,1,1,1,below 20 genes in PPI
MONDO:0010466,multiple congenital anomalies-hypotonia-seizures syndrome 2,1,1,1,below 20 genes in PPI
MONDO:0010602,hemophilia A,1,1,1,below 20 genes in PPI
MONDO:0010494,linear skin defects with multiple congenital anomalies 3,1,1,1,below 20 genes in PPI
MONDO:0010814,chondrodysplasia-pseudohermaphroditism syndrome,1,1,1,below 20 genes in PPI
MONDO:0010810,"vitamin D hydroxylation-deficient rickets, type 1B",1,1,1,below 20 genes in PPI
MONDO:0010806,retinitis pigmentosa 13,1,1,1,below 20 genes in PPI
MONDO:0010803,Eiken syndrome,1,1,1,below 20 genes in PPI
MONDO:0010802,pancreatic hypoplasia-diabetes-congenital heart disease syndrome,1,1,1,below 20 genes in PPI
MONDO:0010758,Wieacker-Wolff syndrome,1,1,1,below 20 genes in PPI
MONDO:0010559,MASA syndrome,1,1,1,below 20 genes in PPI
MONDO:0010706,premature ovarian failure 1,1,1,1,below 20 genes in PPI
MONDO:0010526,Fabry disease,1,1,1,below 20 genes in PPI
MONDO:0010702,orofaciodigital syndrome I,1,1,1,below 20 genes in PPI
MONDO:0010733,hereditary spastic paraplegia 2,1,1,1,below 20 genes in PPI
MONDO:0010723,retinitis pigmentosa 2,1,1,1,below 20 genes in PPI
MONDO:0010818,retinitis pigmentosa 12,1,1,1,below 20 genes in PPI
MONDO:0010493,Diamond-Blackfan anemia 14 with mandibulofacial dysostosis,1,1,1,below 20 genes in PPI
MONDO:0010476,neurodegeneration with brain iron accumulation 5,1,1,1,below 20 genes in PPI
MONDO:0010474,linear skin defects with multiple congenital anomalies 2,1,1,1,below 20 genes in PPI
MONDO:0010472,"developmental and epileptic encephalopathy, 36",1,1,1,below 20 genes in PPI
MONDO:0010533,Arts syndrome,1,1,1,below 20 genes in PPI
MONDO:0010703,ornithine carbamoyltransferase deficiency,1,1,1,below 20 genes in PPI
MONDO:0009625,diencephalic-mesencephalic junction dysplasia syndrome 1,1,1,1,below 20 genes in PPI
MONDO:0009623,Nijmegen breakage syndrome,1,1,1,below 20 genes in PPI
MONDO:0009622,Jawad syndrome,1,1,1,below 20 genes in PPI
MONDO:0009619,microcephaly-micromelia syndrome,1,1,1,below 20 genes in PPI
MONDO:0009615,methylmalonic acidemia due to methylmalonyl-CoA epimerase deficiency,1,1,1,below 20 genes in PPI
MONDO:0009607,methionine adenosyltransferase deficiency,1,1,1,below 20 genes in PPI
MONDO:0009656,mucopolysaccharidosis type 3B,1,1,1,below 20 genes in PPI
MONDO:0009655,mucopolysaccharidosis type 3A,1,1,1,below 20 genes in PPI
MONDO:0009926,autosomal recessive multiple pterygium syndrome,1,1,1,below 20 genes in PPI
