mondo_id,mondo_name,depth
MONDO:1010604,"congenital hypothyroidism, horse",4
MONDO:1010605,"congenital hypothyroidism, goat",4
MONDO:1010591,"hyperparathyroidism, dog",4
MONDO:1010592,"hyperparathyroidism, domestic cat",4
MONDO:1010593,"hyperparathyroidism, horse",4
MONDO:1010594,"hyperthyroidism, domestic guinea pig",4
MONDO:1010595,"hyperthyroidism, domestic cat",4
MONDO:1010596,"hyperthyroidism, horse",4
MONDO:1010597,"hyperthyroidism, rabbit",4
MONDO:0002360,chondroma,4
MONDO:0006903,peroneal nerve paralysis,4
MONDO:0006909,pituitary dwarfism,4
MONDO:0006912,pneumatosis cystoides intestinalis,4
MONDO:0006915,polyradiculoneuropathy,4
MONDO:0006916,postcholecystectomy syndrome,4
MONDO:0004313,gasserian ganglion meningioma,4
MONDO:0004315,cholangiolocellular carcinoma,4
MONDO:0975902,isolated congenital cholesteatoma of the middle ear,4
MONDO:0975905,10p13-p14 deletion syndrome,4
MONDO:0004834,ischemic fasciitis,4
MONDO:0004835,necrotizing fasciitis,4
MONDO:0004838,orthostatic proteinuria,4
MONDO:0004841,kidney hypertrophy,4
MONDO:0004842,stomatitis,4
MONDO:0004844,oral mucosa leukoplakia,4
MONDO:0004847,senile cataract,4
MONDO:0971082,gastric duplication,4
MONDO:0971085,pyloric duplication,4
MONDO:0971089,vasa previa,4
MONDO:0971103,Nicolau syndrome,4
MONDO:0971105,neonatal renal venous thrombosis,4
MONDO:0004831,proliferative fasciitis,4
MONDO:0004833,plantar fasciitis,4
MONDO:0004828,lower urinary tract calculus,4
MONDO:0976133,"myopathy, myofibrillar, 13, with rimmed vacuoles",4
MONDO:0976134,"heterotaxy, visceral, 13, autosomal",4
MONDO:0976135,"heterotaxy, visceral, 14, autosomal",4
MONDO:0976137,oocyte/zygote/embryo maturation arrest 22,4
MONDO:0976228,immunodeficiency 132b,4
MONDO:0006887,parametritis,4
MONDO:0006888,paraneoplastic polyneuropathy,4
MONDO:0006896,peptic esophagitis,4
MONDO:0006898,periarthritis,4
MONDO:0006899,pericoronitis,4
MONDO:1011828,"cancer, non-human animal",4
MONDO:0006881,orbital cellulitis,4
MONDO:0006874,obstructive jaundice,4
MONDO:0006875,ocular hypertension,4
MONDO:0006876,ocular tuberculosis,4
MONDO:0971068,Phelan-McDermid syndrome due to 22q13.3 deletion,4
MONDO:0971069,Phelan-McDermid syndrome due to SHANK3 mutation,4
MONDO:0970993,immunodeficiency 119,4
MONDO:0970995,premature ovarian failure 24,4
MONDO:0009873,pilodental dysplasia-refractive errors syndrome,4
MONDO:0009877,Laron syndrome,4
MONDO:0971044,"Ehlers-Danlos syndrome, classic-like, 3",4
MONDO:0971047,PRC-2 complex-related overgrowth spectrum,4
MONDO:0971063,autosomal dominant dopa-responsive dystonia,4
MONDO:0976130,"neurodevelopmental disorder with poor growth, absent speech, progressive ataxia, and dysmorphic facies",4
MONDO:0009869,isolated Pierre-Robin syndrome,4
MONDO:0007158,arthrogryposis- oculomotor limitation-electroretinal anomalies syndrome,4
MONDO:0007159,arthrogryposis-like hand anomaly-sensorineural deafness syndrome,4
MONDO:0007160,Stickler syndrome type 1,4
MONDO:0007161,spermatogenic failure 2,4
MONDO:0975958,spermatogenic failure 97,4
MONDO:0976123,"spermatogenic failure, X-linked, 9",4
MONDO:0976129,premature ovarian failure 26,4
MONDO:0004272,urinary bladder tuberculosis,4
MONDO:1011911,"renal insufficiency, non-human animal",4
MONDO:0006851,meconium aspiration syndrome,4
MONDO:0006864,necrotizing sialometaplasia,4
MONDO:0006868,neurogenic bowel,4
MONDO:0004264,acute gonococcal endometritis,4
MONDO:1011903,"renal amyloidosis, non-human animal",4
MONDO:1011904,"chronic interstitial nephropathy, non-human animal",4
MONDO:1011905,"glomerulonephropathy, non-human animal",4
MONDO:1011907,"nephropathy, non-human animal",4
MONDO:1011908,"polycystic mononephrosis, non-human animal",4
MONDO:1011893,"neurodegenerative vacuolar storage disease, non-human animal",4
MONDO:0006844,magnesium deficiency,4
MONDO:0006845,male genital tuberculosis,4
MONDO:0006828,nasal cavity and paranasal sinus lethal midline granuloma,4
MONDO:0006831,leukostasis,4
MONDO:0006837,low tension glaucoma,4
MONDO:0004242,active peptic ulcer disease,4
MONDO:0004260,peptic ulcer perforation,4
MONDO:0006843,macular holes,4
MONDO:0006816,arthropathy,4
MONDO:0006820,kidney cortex necrosis,4
MONDO:0006821,kidney papillary necrosis,4
MONDO:0006825,kuru,4
MONDO:0007187,nevoid basal cell carcinoma syndrome,4
MONDO:0007190,"leukemia, chronic lymphocytic, susceptibility to, 2",4
MONDO:0975827,orofaciodigital syndrome 21,4
MONDO:0975832,immunodeficiency 127,4
MONDO:0009892,Chuvash polycythemia,4
MONDO:0007181,axial osteomalacia,4
MONDO:0009883,alpha-2-plasmin inhibitor deficiency,4
MONDO:0009885,Scott syndrome,4
MONDO:0009887,desquamative interstitial pneumonia,4
MONDO:0009891,acquired polycythemia vera,4
MONDO:0970999,spermatogenic failure 92,4
MONDO:0971000,spermatogenic failure 93,4
MONDO:0971001,immunodeficiency 121 with autoinflammation,4
MONDO:0971002,spermatogenic failure 94,4
MONDO:0971031,auto-brewery syndrome,4
MONDO:0971032,bladder fermentation syndrome,4
MONDO:0004223,polyp of middle ear,4
MONDO:0004225,monoclonal gammopathy of uncertain significance,4
MONDO:1011912,"renal nephropathy, non-human animal",4
MONDO:1011913,"renal cysts, non-human animal",4
MONDO:1011914,"protein-losing nephropathy, non-human animal",4
MONDO:1011974,"aniridia with cataract, non-human animal",4
MONDO:1011975,"congenital blindness, non-human animal",4
MONDO:0004747,cleft lip,4
MONDO:0007195,"bifid nose, autosomal dominant",4
MONDO:0009901,Bartsocas-Papas syndrome 1,4
MONDO:0009902,cutaneous porphyria,4
MONDO:0975847,autoimmune disease with susceptibility to mycobacterium tuberculosis,4
MONDO:0970943,"spermatogenic failure, X-linked, 8",4
MONDO:0970950,Rothmund-Thomson syndrome type 4,4
MONDO:0970952,spermatogenic failure 91,4
MONDO:0975834,immunodeficiency 128,4
MONDO:0975839,pancreatic agenesis 3,4
MONDO:0975841,"fibromatosis, gingival, 6",4
MONDO:0975842,spermatogenic failure 96,4
MONDO:0975843,premature ovarian failure 25,4
MONDO:0006737,dystocia,4
MONDO:0006742,endemic goiter,4
MONDO:0004736,inborn disorder of amino acid metabolism,4
MONDO:1011541,"ichthyosis, cattle",4
MONDO:1011542,"ichthyosis, greater kudu",4
MONDO:0004728,diabetic macular edema,4
MONDO:0004729,dyskinesia of esophagus,4
MONDO:0006735,duodenogastric reflux,4
MONDO:1011531,"hyperadrenocorticism, domestic cat",4
MONDO:1011532,"hyperadrenocorticism, domestic ferret",4
MONDO:1011533,"hyperadrenocorticism, golden hamster",4
MONDO:1011534,"hyperadrenocorticism, horse",4
MONDO:1011537,"hypertriglyceridemia, dog",4
MONDO:1011538,"hypertriglyceridemia, domestic cat",4
MONDO:1011539,"hypokalaemic periodic paralysis, domestic cat",4
MONDO:1011540,"hypokalaemic periodic paralysis, lion",4
MONDO:0009925,autosomal recessive inherited pseudoxanthoma elasticum,4
MONDO:0009927,3MC syndrome 2,4
MONDO:0975747,spermatogenic failure 95,4
MONDO:0975749,immunodeficiency 125,4
MONDO:0975761,"immunodeficiency 126, susceptibility to",4
MONDO:0007218,brachydactyly type A4,4
MONDO:0007219,Osebold-Remondini syndrome,4
MONDO:0007221,brachydactyly type C,4
MONDO:0007222,brachydactyly type D,4
MONDO:0009923,"46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency",4
MONDO:0007207,Böök syndrome,4
MONDO:0007212,brachydactyly-long thumb syndrome,4
MONDO:0007213,Ballard syndrome,4
MONDO:0007215,brachydactyly type A1,4
MONDO:0007217,brachydactyly type A3,4
MONDO:0009914,pseudodiastrophic dysplasia,4
MONDO:0007201,"blepharophimosis, ptosis, and epicanthus inversus syndrome",4
MONDO:0007203,blue rubber bleb nevus,4
MONDO:0007204,Cole-Carpenter syndrome 1,4
MONDO:0007205,diaphyseal medullary stenosis-bone malignancy syndrome,4
MONDO:1011983,"tapetal degeneration, non-human animal",4
MONDO:1011984,"retinal and skeletal dysplasia, non-human animal",4
MONDO:1011985,"early retinal degeneration, non-human animal",4
MONDO:1011987,"photoreceptor dysplasia, non-human animal",4
MONDO:1011523,"hemophilia A, horse",4
MONDO:1011524,"hemophilia A, pig",4
MONDO:1011525,"hemophilia A, sheep",4
MONDO:1011530,"hyperadrenocorticism, dog",4
MONDO:0006726,diaphragmatic eventration,4
MONDO:1011976,"Collie eye anomaly, non-human animal",4
MONDO:1011977,"progressive retinal atrophy, non-human animal",4
MONDO:1011978,"central retinal degeneration, non-human animal",4
MONDO:1011979,"retinal dysplasia, non-human animal",4
MONDO:1011980,"retinal dystrophy, non-human animal",4
MONDO:1011981,"rod-cone degeneration, non-human animal",4
MONDO:1011982,"rod-cone dysplasia, non-human animal",4
MONDO:0004714,atrophic muscular disease,4
MONDO:0006700,choroid cancer,4
MONDO:0006704,CNS demyelinating autoimmune disease,4
MONDO:0006706,Bifidobacteriales infectious disease,4
MONDO:0006711,constrictive pericarditis,4
MONDO:0006713,corneal neovascularization,4
MONDO:0006722,dental fluorosis,4
MONDO:1011554,"ligneous membranitis, dog",4
MONDO:1011555,"mast cell tumor, dog",4
MONDO:1011557,"metabolic syndrome, horse",4
MONDO:1011558,"metabolic syndrome, pig",4
MONDO:1011559,"methemoglobinemia, domestic cat",4
MONDO:1011566,"neurofibromatosis, cattle",4
MONDO:1011567,"neurofibromatosis, teleost fishes",4
MONDO:0007233,second branchial cleft anomaly,4
MONDO:0007236,branchiootorenal syndrome 1,4
MONDO:0007238,amastia,4
MONDO:0007239,epidermolytic ichthyosis,4
MONDO:0009934,alveolar capillary dysplasia with misalignment of pulmonary veins,4
MONDO:0009935,"pulmonary hypertension, primary, 5",4
MONDO:0975801,"encephalopathy, acute transient",4
MONDO:0975805,foveal hypoplasia 3,4
MONDO:0975807,"cholestasis, progressive familial intrahepatic, 13",4
MONDO:0975826,"arthrogryposis multiplex congenita 7, X-linked",4
MONDO:0016186,neuromuscular disease caused by qualitative or quantitative defects of myofibrillar proteins,4
MONDO:0016187,qualitative or quantitative defects of desmin,4
MONDO:0016191,neuromuscular disease caused by qualitative or quantitative defects of titin,4
MONDO:0016192,neuromuscular disease caused by qualitative or quantitative defects of telethonin,4
MONDO:0016193,neuromuscular disease caused by qualitative or quantitative defects of alpha-actin,4
MONDO:0016194,neuromuscular disease caused by qualitative or quantitative defects of nebulin,4
MONDO:0016195,neuromuscular disease caused by qualitative or quantitative defects of beta-myosin heavy chain (MYH7),4
MONDO:0016197,neuromuscular disease caused by qualitative or quantitative defects of selenoprotein N1,4
MONDO:0007259,craniofaciofrontodigital syndrome,4
MONDO:0007263,cardiac rhythm disease,4
MONDO:0008410,Scheuermann disease,4
MONDO:0007249,camptobrachydactyly,4
MONDO:0007252,Gordon syndrome,4
MONDO:0007254,breast cancer,4
MONDO:0008404,scalp-ear-nipple syndrome,4
MONDO:0008409,"congenital myopathy 7A, myosin storage, autosomal dominant",4
MONDO:1011546,"intervertebral disc disease, dog",4
MONDO:1011547,"junctionalis epidermolysis bullosa, cattle",4
MONDO:1011548,"junctionalis epidermolysis bullosa, dog",4
MONDO:1011549,"junctionalis epidermolysis bullosa, domestic cat",4
MONDO:1011550,"Legg-Calvé-Perthes disease, dog",4
MONDO:1011551,"Legg-Calvé-Perthes disease, goat",4
MONDO:1011552,"Legg-Calvé-Perthes disease, lesser panda",4
MONDO:1011553,"Legg-Calvé-Perthes disease, Rhesus monkey",4
MONDO:0006679,bladder neck obstruction,4
MONDO:0006682,brachial plexus neuritis,4
MONDO:0006692,central pontine myelinolysis,4
MONDO:0004701,uterine polyp,4
MONDO:1011543,"idiopathic pulmonary fibrosis, dog",4
MONDO:1011544,"idiopathic pulmonary fibrosis, domestic cat",4
MONDO:1011545,"immunoglobulin A glomerulonephropathy, dog",4
MONDO:0100523,SPAST-related motor disorder,4
MONDO:0100525,TCF7L2-related neurodevelopmental disorder,4
MONDO:0100529,Sunflower syndrome,4
MONDO:0100530,myopathy caused by variation in CRPPA,4
MONDO:0006673,pituitary gland basophil adenoma,4
MONDO:0006678,bladder calculus,4
MONDO:1011584,"paroxysmal nocturnal hemoglobinuria, Rhesus monkey",4
MONDO:1011585,"pituitary-dependent hyperadrenocorticism, dog",4
MONDO:1011586,"pituitary-dependent hyperadrenocorticism, domestic cat",4
MONDO:1011587,"porphyria, domestic cat",4
MONDO:1011588,"porphyria, pig",4
MONDO:1011589,"portosystemic shunt, cattle",4
MONDO:1011590,"portosystemic shunt, dog",4
MONDO:1011591,"portosystemic shunt, domestic cat",4
MONDO:0023073,eosinophilic cryptitis,4
MONDO:0023094,exogenous ochronosis,4
MONDO:0008436,Sneddon syndrome,4
MONDO:0008422,autosomal dominant sideroblastic anemia,4
MONDO:0008426,Shprintzen-Goldberg syndrome,4
MONDO:0008429,Singleton-Merten dysplasia,4
MONDO:0008434,Smith-Magenis syndrome,4
MONDO:0016198,neuromuscular disease caused by qualitative or quantitative defects of plectin,4
MONDO:0016199,neuromuscular disease caused by qualitative or quantitative defects of protein SERCA1,4
MONDO:0971170,"prostate cancer, hereditary, X-linked 3",4
MONDO:0971174,multiple mitochondrial dysfunctions syndrome 9b,4
MONDO:0971177,immunodeficiency 123 with HPV-related verrucosis,4
MONDO:0008420,seborrheic keratosis,4
MONDO:0004694,hepatopulmonary syndrome,4
MONDO:0004697,esophageal leukoplakia,4
MONDO:0004699,gastrointestinal lymphoma,4
MONDO:0006669,bacterial endocarditis,4
MONDO:0006670,bacterial meningitis,4
MONDO:1011579,"nonspherocytic hemolytic anemia, dog",4
MONDO:0006664,atrial septal defect,4
MONDO:0006666,atrophy of thyroid,4
MONDO:0006668,bacterial conjunctivitis,4
MONDO:0004680,primary thrombocytopenia,4
MONDO:0004685,Waldeyer's ring cancer,4
MONDO:0004689,inborn metal metabolism disorder,4
MONDO:0100546,hereditary neuromuscular disease,4
MONDO:0100548,SERAC1-related neurological disorder,4
MONDO:0100550,orbital myositis,4
MONDO:0100553,OPTN-related open angle glaucoma,4
MONDO:0100556,PRRT2-associated paroxysmal movement disorder,4
MONDO:0100557,RBFOX2-related congenital heart disorder,4
MONDO:0100533,"hemorrhage, intracerebral, susceptibility to",4
MONDO:0100535,hypodontia/oligodontia with orofacial cleft,4
MONDO:0100536,"tooth agenesis, selective, with orofacial cleft",4
MONDO:0100537,"plasminogen deficiency, type II",4
MONDO:0100538,dysplasminogenemia,4
MONDO:0100540,GATA6-related congenital heart disease with or without pancreatic agenesis or neonatal diabetes,4
MONDO:0100542,clonal hematopoiesis,4
MONDO:0016153,neuromuscular disease caused by qualitative or quantitative defects of TRIM32,4
MONDO:0016155,qualitative or quantitative defects of protein involved in O-glycosylation of alpha-dystroglycan,4
MONDO:0016161,cerebral gigantism-jaw cysts syndrome,4
MONDO:0023122,familial prostate carcinoma,4
MONDO:0007281,cataract 4 multiple types,4
MONDO:0007282,cataract 29,4
MONDO:0007285,cataract 1 multiple types,4
MONDO:0007306,"Klippel-Feil syndrome 1, autosomal dominant",4
MONDO:0007313,cheilitis glandularis,4
MONDO:0007315,cherubism,4
MONDO:0015627,multiple epiphyseal dysplasia due to collagen 9 anomaly,4
MONDO:0016143,qualitative or quantitative defects of gamma-sarcoglycan,4
MONDO:0008464,split hand-foot malformation 1,4
MONDO:0008465,Patterson-Stevenson-Fontaine syndrome,4
MONDO:0023046,ectodermal dysplasia blindness,4
MONDO:0023048,ectodermal dysplasia neurosensory deafness,4
MONDO:0023023,neonatal dacryocystitis,4
MONDO:0023040,ectodermal dysplasia Bartalos type,4
MONDO:0023042,ectodermal dysplasia margarita type,4
MONDO:0023043,ectodermal dysplasia alopecia preaxial polydactyly,4
MONDO:0023045,ectodermal dysplasia arthrogryposis diabetes mellitus,4
MONDO:1011612,"Von Willebrand disease, dog",4
MONDO:1011613,"Von Willebrand disease, domestic cat",4
MONDO:1011614,"Von Willebrand disease, horse",4
MONDO:1011615,"Von Willebrand disease, pig",4
MONDO:1011616,"Von Willebrand disease, rabbit",4
MONDO:1011617,"Waardenburg syndrome, domestic cat",4
MONDO:1011618,"Waardenburg syndrome, golden hamster",4
MONDO:1011619,"Wilms tumor, cattle",4
MONDO:1011596,"severe combined immunodeficiency disease, dog",4
MONDO:1011597,"severe combined immunodeficiency disease, horse",4
MONDO:1011606,"vestibular disease, dog",4
MONDO:1011607,"vestibular disease, Sumatran tiger",4
MONDO:1011608,"vitamin-K-dependent blood coagulation factors deficiency, dog",4
MONDO:1011609,"vitamin-K-dependent blood coagulation factors deficiency, domestic cat",4
MONDO:1011610,"vitamin-K-dependent blood coagulation factors deficiency, sheep",4
MONDO:1011611,"Von Willebrand disease, cattle",4
MONDO:0006649,anterior ischemic optic neuropathy,4
MONDO:0006651,anterior uveitis,4
MONDO:0006656,aortitis,4
MONDO:1011592,"portosystemic shunt, horse",4
MONDO:1011593,"portosystemic shunt, pig",4
MONDO:1011594,"rickets, horse",4
MONDO:1011595,"rickets, pig",4
MONDO:0006637,acute kidney tubular necrosis,4
MONDO:0004652,bacterial pneumonia,4
MONDO:0004664,helminthiasis,4
MONDO:0004665,nodular sclerosis classical Hodgkin lymphoma,4
MONDO:0004670,lupus erythematosus,4
MONDO:0004674,chorioretinitis,4
MONDO:0006648,anterior compartment of tibia syndrome,4
MONDO:1010011,"dilated cardiomyopathy, non-human animal",4
MONDO:1010015,"hypertrophic cardiomyopathy, non-human animal",4
MONDO:1010016,"mitral valve stenosis, non-human animal",4
MONDO:0005558,ovarian disorder,4
MONDO:0005559,neurodegenerative disease,4
MONDO:0005560,brain disorder,4
MONDO:0010130,dihydropyrimidine dehydrogenase deficiency,4
MONDO:0005551,eye allergy,4
MONDO:0005552,ocular vascular disorder,4
MONDO:0005557,calcium metabolic disease,4
MONDO:0016144,qualitative or quantitative defects of delta-sarcoglycan,4
MONDO:0016145,neuromuscular disease caused by qualitative or quantitative defects of dysferlin,4
MONDO:0016146,caveolinopathy,4
MONDO:0016147,neuromuscular disease caused by qualitative or quantitative defects of dystrophin,4
MONDO:0016151,neuromuscular disease caused by qualitative or quantitative defects of perlecan,4
MONDO:0007316,Chiari malformation type I,4
MONDO:0008471,spondyloepiphyseal dysplasia congenita,4
MONDO:1012041,"cerebellar abiotrophy, cattle",4
MONDO:0005503,developmental disorder of mental health,4
MONDO:0005507,gingival cancer,4
MONDO:0005508,hereditary multiple osteochondromas,4
MONDO:0006624,overactive bladder,4
MONDO:0006633,acalculous cholecystitis,4
MONDO:0006636,Actinobacillus infectious disease,4
MONDO:1012038,"cerebellar abiotrophy, dog",4
MONDO:1012039,"cerebellar abiotrophy, domestic cat",4
MONDO:1012040,"cerebellar abiotrophy, horse",4
MONDO:0005582,binge eating disorder,4
MONDO:0005589,thiopurine immunosuppressant-induced pancreatitis,4
MONDO:0005593,chronic periodontitis,4
MONDO:0980759,"follicular lymphoma, susceptibility to",4
MONDO:0010139,isolated thyroid-stimulating hormone deficiency,4
MONDO:0005566,neonatal abstinence syndrome,4
MONDO:0005568,cholesterol embolism,4
MONDO:0005571,polycythemia,4
MONDO:0005576,cryoglobulinemia,4
MONDO:1010027,"endocardial fibroelastosis, non-human animal",4
MONDO:1010034,"cleft lip with or without cleft palate, non-human animal",4
MONDO:1010018,"persistent truncus arteriosus, non-human animal",4
MONDO:1010019,"arrhythmogenic right ventricular cardiomyopathy, non-human animal",4
MONDO:1010024,"atrial fibrillation, non-human animal",4
MONDO:0005502,dengue disease,4
MONDO:1011623,"xanthinuria, dog",4
MONDO:1011624,"xanthinuria, domestic cat",4
MONDO:1011625,"xanthinuria, goat",4
MONDO:0006611,skin sarcoidosis,4
MONDO:0006615,sweat gland disorder,4
MONDO:0006617,vesiculobullous skin disease,4
